0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.430933503268233950e-04,-7.184203219812853800e-04,7.532697165446222893e-05,7.960298137492883380e-23,-2.835579437428593046e-19
0.000000000000000000e+00,1.929280050980470076e-03,-2.155260965943856140e-03,2.259809149633866868e-04,2.388089441247865131e-22,-8.506738312285778658e-19
0.000000000000000000e+00,3.858560101960940153e-03,-4.310521931887712280e-03,4.519618299267733736e-04,4.776178882495730263e-22,-1.701347662457155732e-18
0.000000000000000000e+00,6.430933503268234167e-03,-7.184203219812853800e-03,7.532697165446222351e-04,7.960298137492884085e-22,-2.835579437428592757e-18
0.000000000000000000e+00,9.646400254902350382e-03,-1.077630482971928157e-02,1.129904574816933353e-03,1.194044720623932613e-21,-4.253369156142889521e-18
0.000000000000000000e+00,1.350496035686329054e-02,-1.508682676160699385e-02,1.581866404743706780e-03,1.671662608873505545e-21,-5.954716818600045638e-18
0.000000000000000000e+00,1.800661380915105289e-02,-2.011576901547599411e-02,2.109155206324942518e-03,2.228883478498007393e-21,-7.939622424800061878e-18
0.000000000000000000e+00,2.315136061176564092e-02,-2.586313159132627715e-02,2.711770979560640567e-03,2.865707329497437970e-21,-1.020808597474293670e-17
0.000000000000000000e+00,2.893920076470705288e-02,-3.232891448915784643e-02,3.389713724450800492e-03,3.582134161871797650e-21,-1.276010746842867010e-17
0.000000000000000000e+00,3.537013426797528531e-02,-3.951311770897070197e-02,4.142983440995422727e-03,4.378163975621085682e-21,-1.559568690585726209e-17
0.000000000000000000e+00,4.244416112157034515e-02,-4.741574125076484375e-02,4.971580129194507272e-03,5.253796770745302819e-21,-1.871482428702871574e-17
0.000000000000000000e+00,5.016128132549222546e-02,-5.603678511454027178e-02,5.875503789048054128e-03,6.209032547244449060e-21,-2.211751961194302798e-17
0.000000000000000000e+00,5.852149487974092623e-02,-6.537624930029697912e-02,6.854754420556063294e-03,7.243871305118523652e-21,-2.580377288060019879e-17
0.000000000000000000e+00,6.752480178431645441e-02,-7.543413380803497270e-02,7.909332023718533902e-03,8.358313044367528101e-21,-2.977358409300023127e-17
0.000000000000000000e+00,7.717120203921880306e-02,-8.621043863775425253e-02,9.039236598535466821e-03,9.552357764991460902e-21,-3.402695324914312233e-17
0.000000000000000000e+00,8.746069564444797217e-02,-9.770516378945481861e-02,1.024446814500686205e-02,1.082600546699032205e-20,-3.856388034902887198e-17
0.000000000000000000e+00,9.839328260000397564e-02,-1.099183092631366709e-01,1.152502666313271959e-02,1.217925615036411306e-20,-4.338436539265748021e-17
0.000000000000000000e+00,1.099689629058867996e-01,-1.228498750587998095e-01,1.288091215291303944e-02,1.361210981511283242e-20,-4.848840838002894701e-17
0.000000000000000000e+00,1.221877365620964440e-01,-1.364998611764442482e-01,1.431212461434782160e-02,1.512456646123648014e-20,-5.387600931114327241e-17
0.000000000000000000e+00,1.350496035686329088e-01,-1.508682676160699732e-01,1.581866404743706433e-02,1.671662608873505620e-20,-5.954716818600046254e-17
0.000000000000000000e+00,1.485545639254962080e-01,-1.659550943776769705e-01,1.740053045218076938e-02,1.838828869760856363e-20,-6.550188500460051126e-17
0.000000000000000000e+00,1.627026176326863416e-01,-1.817603414612652402e-01,1.905772382857893674e-02,2.013955428785699941e-20,-7.174015976694341240e-17
0.000000000000000000e+00,1.774937646902032817e-01,-1.982840088668348100e-01,2.079024417663156640e-02,2.197042285948036353e-20,-7.826199247302917829e-17
0.000000000000000000e+00,1.929280050980470562e-01,-2.155260965943856521e-01,2.259809149633865838e-02,2.388089441247865602e-20,-8.506738312285779659e-17
0.000000000000000000e+00,2.090053388562176373e-01,-2.334866046439177945e-01,2.448126578770021267e-02,2.587096894685187685e-20,-9.215633171642927964e-17
0.000000000000000000e+00,2.257257659647150527e-01,-2.521655330154312091e-01,2.643976705071622926e-02,2.794064646260002904e-20,-9.952883825374361511e-17
0.000000000000000000e+00,2.430892864235393025e-01,-2.715628817089258962e-01,2.847359528538670817e-02,3.008992695972310959e-20,-1.071849027348008153e-16
0.000000000000000000e+00,2.610959002326903589e-01,-2.916786507244019111e-01,3.058275049171164939e-02,3.231881043822112150e-20,-1.151245251596008680e-16
0.000000000000000000e+00,2.797456073921682496e-01,-3.125128400618591984e-01,3.276723266969105292e-02,3.462729689809405875e-20,-1.233477055281437730e-16
0.000000000000000000e+00,2.990384079019729469e-01,-3.340654497212977581e-01,3.502704181932492222e-02,3.701538633934192736e-20,-1.318544438404295428e-16
0.000000000000000000e+00,3.189743017621045063e-01,-3.563364797027175901e-01,3.736217794061325037e-02,3.948307876196472131e-20,-1.406447400964581774e-16
0.000000000000000000e+00,3.395532889725628722e-01,-3.793259300061186945e-01,3.977264103355603736e-02,4.203037416596244663e-20,-1.497185942962296766e-16
0.000000000000000000e+00,3.607753695333480448e-01,-4.030338006315011268e-01,4.225843109815329013e-02,4.465727255133509728e-20,-1.590760064397440160e-16
0.000000000000000000e+00,3.826405434444600795e-01,-4.274600915788648314e-01,4.481954813440500174e-02,4.736377391808267930e-20,-1.687169765270012202e-16
0.000000000000000000e+00,4.051488107058989208e-01,-4.526048028482098085e-01,4.745599214231117913e-02,5.014987826620519268e-20,-1.786415045580012890e-16
0.000000000000000000e+00,4.283001713176645686e-01,-4.784679344395360578e-01,5.016776312187181536e-02,5.301558559570263140e-20,-1.888495905327442226e-16
0.000000000000000000e+00,4.520946252797570231e-01,-5.050494863528436351e-01,5.295486107308691737e-02,5.596089590657500148e-20,-1.993412344512299964e-16
0.000000000000000000e+00,4.765321725921763396e-01,-5.323494585881324292e-01,5.581728599595647822e-02,5.898580919882229691e-20,-2.101164363134586348e-16
0.000000000000000000e+00,5.016128132549224627e-01,-5.603678511454025513e-01,5.875503789048050485e-02,6.209032547244452370e-20,-2.211751961194301380e-16
0.000000000000000000e+00,5.273365472679953925e-01,-5.891046640246540012e-01,6.176811675665899726e-02,6.527444472744168185e-20,-2.325175138691445060e-16
0.000000000000000000e+00,5.537033746313951843e-01,-6.185598972258866679e-01,6.485652259449195545e-02,6.853816696381377135e-20,-2.441433895626017140e-16
0.000000000000000000e+00,5.807132953451217272e-01,-6.487335507491006625e-01,6.802025540397936554e-02,7.188149218156078019e-20,-2.560528231998017868e-16
0.000000000000000000e+00,6.083663094091751322e-01,-6.796256245942958740e-01,7.125931518512124141e-02,7.530442038068272038e-20,-2.682458147807447243e-16
0.000000000000000000e+00,6.366624168235553993e-01,-7.112361187614724134e-01,7.457370193791758306e-02,7.880695156117959194e-20,-2.807223643054305266e-16
0.000000000000000000e+00,6.656016175882624175e-01,-7.435650332506302806e-01,7.796341566236839049e-02,8.238908572305139485e-20,-2.934824717738591936e-16
0.000000000000000000e+00,6.951839117032962978e-01,-7.766123680617693648e-01,8.142845635847364982e-02,8.605082286629812913e-20,-3.065261371860307254e-16
0.000000000000000000e+00,7.254092991686570402e-01,-8.103781231948897767e-01,8.496882402623337494e-02,8.979216299091978273e-20,-3.198533605419451219e-16
0.000000000000000000e+00,7.562777799843445337e-01,-8.448622986499914056e-01,8.858451866564756583e-02,9.361310609691636769e-20,-3.334641418416023339e-16
0.000000000000000000e+00,7.877893541503588892e-01,-8.800648944270743623e-01,9.227554027671622250e-02,9.751365218428788402e-20,-3.473584810850024106e-16
0.000000000000000000e+00,8.199440216666999959e-01,-9.159859105261385359e-01,9.604188885943933107e-02,1.014938012530343317e-19,-3.615363782721453520e-16
0.000000000000000000e+00,8.527417825333679646e-01,-9.526253469471840374e-01,9.988356441381690543e-02,1.055535533031557107e-19,-3.759978334030311582e-16
0.000000000000000000e+00,8.861826367503627955e-01,-9.899832036902108667e-01,1.038005669398489456e-01,1.096929083346520212e-19,-3.907428464776598291e-16
0.000000000000000000e+00,9.202665843176843774e-01,-1.028059480755219024e+00,1.077928964375354515e-01,1.139118663475232509e-19,-4.057714174960313648e-16
0.000000000000000000e+00,9.549936252353328214e-01,-1.066854178142208287e+00,1.118605529068764093e-01,1.182104273417694240e-19,-4.210835464581457653e-16
0.000000000000000000e+00,9.903637595033081276e-01,-1.106367295851178989e+00,1.160035363478718329e-01,1.225885913173905165e-19,-4.366792333640030304e-16
0.000000000000000000e+00,1.026376987121610185e+00,-1.146598833882130908e+00,1.202218467605217223e-01,1.270463582743865282e-19,-4.525584782136031603e-16
0.000000000000000000e+00,1.063033308090238993e+00,-1.187548792235064044e+00,1.245154841448260774e-01,1.315837282127574834e-19,-4.687212810069461550e-16
0.000000000000000000e+00,1.100332722409194774e+00,-1.229217170909978618e+00,1.288844485007848983e-01,1.362007011325033579e-19,-4.851676417440320144e-16
0.000000000000000000e+00,1.138275230078477307e+00,-1.271603969906874410e+00,1.333287398283981851e-01,1.408972770336241758e-19,-5.018975604248607386e-16
0.000000000000000000e+00,1.176860831098086591e+00,-1.314709189225751418e+00,1.378483581276659098e-01,1.456734559161199130e-19,-5.189110370494322289e-16
0.000000000000000000e+00,1.216089525468022847e+00,-1.358532828866609865e+00,1.424433033985881003e-01,1.505292377799905696e-19,-5.362080716177465839e-16
0.000000000000000000e+00,1.255961313188285855e+00,-1.403074888829449529e+00,1.471135756411647566e-01,1.554646226252361695e-19,-5.537886641298038037e-16
0.000000000000000000e+00,1.296476194258875614e+00,-1.448335369114270410e+00,1.518591748553958787e-01,1.604796104518566888e-19,-5.716528145856038882e-16
0.000000000000000000e+00,1.337634168679792346e+00,-1.494314269721072730e+00,1.566801010412814665e-01,1.655742012598521515e-19,-5.898005229851468375e-16
0.000000000000000000e+00,1.379435236451035829e+00,-1.541011590649856267e+00,1.615763541988215202e-01,1.707483950492225335e-19,-6.082317893284326515e-16
0.000000000000000000e+00,1.421879397572606063e+00,-1.588427331900621020e+00,1.665479343280160396e-01,1.760021918199678348e-19,-6.269466136154613303e-16
0.000000000000000000e+00,1.464966652044503270e+00,-1.636561493473367213e+00,1.715948414288650248e-01,1.813355915720880795e-19,-6.459449958462328738e-16
0.000000000000000000e+00,1.508696999866727229e+00,-1.685414075368094622e+00,1.767170755013684758e-01,1.867485943055832435e-19,-6.652269360207472820e-16
0.000000000000000000e+00,1.553070441039277938e+00,-1.734985077584803248e+00,1.819146365455263648e-01,1.922412000204533510e-19,-6.847924341390045550e-16
0.000000000000000000e+00,1.598086975562155621e+00,-1.785274500123493313e+00,1.871875245613387195e-01,1.978134087166983777e-19,-7.046414902010046928e-16
0.000000000000000000e+00,1.643746603435360054e+00,-1.836282342984164595e+00,1.925357395488055401e-01,2.034652203943183238e-19,-7.247741042067476953e-16
0.000000000000000000e+00,1.690049324658891239e+00,-1.888008606166817094e+00,1.979592815079268264e-01,2.091966350533132133e-19,-7.451902761562335625e-16
0.000000000000000000e+00,1.736995139232749397e+00,-1.940453289671451031e+00,2.034581504387025785e-01,2.150076526936830221e-19,-7.658900060494622945e-16
0.000000000000000000e+00,1.784584047156934306e+00,-1.993616393498066186e+00,2.090323463411327964e-01,2.208982733154277502e-19,-7.868732938864338912e-16
0.000000000000000000e+00,1.832816048431445966e+00,-2.047497917646662557e+00,2.146818692152174801e-01,2.268684969185474217e-19,-8.081401396671483527e-16
0.000000000000000000e+00,1.881691143056284599e+00,-2.102097862117240368e+00,2.204067190609566296e-01,2.329183235030420126e-19,-8.296905433916056789e-16
0.000000000000000000e+00,1.931209331031449983e+00,-2.157416226909799395e+00,2.262068958783502171e-01,2.390477530689115228e-19,-8.515245050598058699e-16
0.000000000000000000e+00,1.981370612356942118e+00,-2.213453012024339639e+00,2.320823996673982703e-01,2.452567856161560004e-19,-8.736420246717489256e-16
0.000000000000000000e+00,2.032174987032761226e+00,-2.270208217460861100e+00,2.380332304281007894e-01,2.515454211447753974e-19,-8.960431022274348461e-16
0.000000000000000000e+00,2.083622455058907086e+00,-2.327681843219363778e+00,2.440593881604577742e-01,2.579136596547697137e-19,-9.187277377268636313e-16
0.000000000000000000e+00,2.135713016435379696e+00,-2.385873889299848116e+00,2.501608728644691970e-01,2.643615011461389493e-19,-9.416959311700351826e-16
0.000000000000000000e+00,2.188446671162179058e+00,-2.444784355702313672e+00,2.563376845401351134e-01,2.708889456188831042e-19,-9.649476825569496973e-16
0.000000000000000000e+00,2.241823419239305171e+00,-2.504413242426760444e+00,2.625898231874554956e-01,2.774959930730022267e-19,-9.884829918876069781e-16
0.000000000000000000e+00,2.295843260666758479e+00,-2.564760549473188433e+00,2.689172888064303435e-01,2.841826435084962684e-19,-1.012301859162007222e-15
0.000000000000000000e+00,2.350506195444538537e+00,-2.625826276841597640e+00,2.753200813970596572e-01,2.909488969253652295e-19,-1.036404284380150233e-15
0.000000000000000000e+00,2.405812223572645348e+00,-2.687610424531988063e+00,2.817982009593434367e-01,2.977947533236091098e-19,-1.060790267542036206e-15
0.000000000000000000e+00,2.461761345051078909e+00,-2.750112992544360146e+00,2.883516474932816820e-01,3.047202127032279096e-19,-1.085459808647664946e-15
0.000000000000000000e+00,2.518353559879839221e+00,-2.813333980878713447e+00,2.949804209988743930e-01,3.117252750642216767e-19,-1.110412907697036649e-15
0.000000000000000000e+00,2.575588868058926284e+00,-2.877273389535047965e+00,3.016845214761215699e-01,3.188099404065903633e-19,-1.135649564690151119e-15
0.000000000000000000e+00,2.633467269588340542e+00,-2.941931218513363699e+00,3.084639489250231570e-01,3.259742087303339691e-19,-1.161169779627008551e-15
0.000000000000000000e+00,2.691988764468081552e+00,-3.007307467813660651e+00,3.153187033455792099e-01,3.332180800354524942e-19,-1.186973552507608750e-15
0.000000000000000000e+00,2.751153352698149313e+00,-3.073402137435938819e+00,3.222487847377897285e-01,3.405415543219459387e-19,-1.213060883331951912e-15
0.000000000000000000e+00,2.810961034278543824e+00,-3.140215227380198204e+00,3.292541931016547130e-01,3.479446315898143507e-19,-1.239431772100037840e-15
0.000000000000000000e+00,2.871411809209265087e+00,-3.207746737646439250e+00,3.363349284371741632e-01,3.554273118390576820e-19,-1.266086218811866732e-15
0.000000000000000000e+00,2.932505677490313101e+00,-3.275996668234661513e+00,3.434909907443480792e-01,3.629895950696759326e-19,-1.293024223467438390e-15
0.000000000000000000e+00,2.994242639121687866e+00,-3.344965019144864993e+00,3.507223800231764610e-01,3.706314812816691025e-19,-1.320245786066753011e-15
0.000000000000000000e+00,3.056622694103389826e+00,-3.414651790377049689e+00,3.580290962736593086e-01,3.783529704750371917e-19,-1.347750906609810398e-15
0.000000000000000000e+00,3.119645842435418537e+00,-3.485056981931215603e+00,3.654111394957966219e-01,3.861540626497802485e-19,-1.375539585096610552e-15
0.000000000000000000e+00,3.183312084117773999e+00,-3.556180593807362733e+00,3.728685096895884010e-01,3.940347578058982245e-19,-1.403611821527153668e-15
0.000000000000000000e+00,3.247621419150456212e+00,-3.628022626005491524e+00,3.804012068550346459e-01,4.019950559433911199e-19,-1.431967615901439551e-15
0.000000000000000000e+00,3.312573847533465177e+00,-3.700583078525601533e+00,3.880092309921353566e-01,4.100349570622589346e-19,-1.460606968219468398e-15
0.000000000000000000e+00,3.378169369266800892e+00,-3.773861951367692757e+00,3.956925821008905331e-01,4.181544611625016686e-19,-1.489529878481240010e-15
0.000000000000000000e+00,3.444407984350463803e+00,-3.847859244531765199e+00,4.034512601813001753e-01,4.263535682441193701e-19,-1.518736346686754586e-15
0.000000000000000000e+00,3.511289692784453464e+00,-3.922574958017818858e+00,4.112852652333642833e-01,4.346322783071119909e-19,-1.548226372836011928e-15
0.000000000000000000e+00,3.578814494568769877e+00,-3.998009091825853734e+00,4.191945972570828571e-01,4.429905913514794829e-19,-1.577999956929012233e-15
0.000000000000000000e+00,3.646982389703413041e+00,-4.074161645955870270e+00,4.271792562524558412e-01,4.514285073772219905e-19,-1.608057098965755304e-15
0.000000000000000000e+00,3.715793378188382956e+00,-4.151032620407868023e+00,4.352392422194832911e-01,4.599460263843394174e-19,-1.638397798946241339e-15
0.000000000000000000e+00,3.785247460023679622e+00,-4.228622015181846550e+00,4.433745551581652067e-01,4.685431483728317637e-19,-1.669022056870470140e-15
0.000000000000000000e+00,3.855344635209303483e+00,-4.306929830277806737e+00,4.515851950685015881e-01,4.772198733426990293e-19,-1.699929872738441904e-15
0.000000000000000000e+00,3.926084903745254095e+00,-4.385956065695748585e+00,4.598711619504924353e-01,4.859762012939412142e-19,-1.731121246550156434e-15
0.000000000000000000e+00,3.997468265631531459e+00,-4.465700721435671205e+00,4.682324558041377482e-01,4.948121322265583184e-19,-1.762596178305613928e-15
0.000000000000000000e+00,4.069494720868135573e+00,-4.546163797497575487e+00,4.766690766294375270e-01,5.037276661405503419e-19,-1.794354668004814188e-15
0.000000000000000000e+00,4.142164269455066439e+00,-4.627345293881460542e+00,4.851810244263917715e-01,5.127228030359172848e-19,-1.826396715647757411e-15
0.000000000000000000e+00,4.215476911392324055e+00,-4.709245210587327257e+00,4.937682991950004818e-01,5.217975429126591470e-19,-1.858722321234443400e-15
0.000000000000000000e+00,4.289432646679908423e+00,-4.791863547615174745e+00,5.024309009352636579e-01,5.309518857707759286e-19,-1.891331484764872156e-15
0.000000000000000000e+00,4.364031475317819542e+00,-4.875200304965003895e+00,5.111688296471812443e-01,5.401858316102677257e-19,-1.924224206239044072e-15
0.000000000000000000e+00,4.439273397306057412e+00,-4.959255482636814705e+00,5.199820853307532964e-01,5.494993804311344422e-19,-1.957400485656958754e-15
0.000000000000000000e+00,4.515158412644622032e+00,-5.044029080630606288e+00,5.288706679859798143e-01,5.588925322333760780e-19,-1.990860323018616202e-15
0.000000000000000000e+00,4.591686521333514293e+00,-5.129521098946379531e+00,5.378345776128607980e-01,5.683652870169926331e-19,-2.024603718324016417e-15
0.000000000000000000e+00,4.668857723372733304e+00,-5.215731537584133548e+00,5.468738142113962475e-01,5.779176447819841075e-19,-2.058630671573159792e-15
0.000000000000000000e+00,4.746672018762279066e+00,-5.302660396543869226e+00,5.559883777815861627e-01,5.875496055283505013e-19,-2.092941182766045933e-15
0.000000000000000000e+00,4.825129407502151579e+00,-5.390307675825586564e+00,5.651782683234305438e-01,5.972611692560918144e-19,-2.127535251902674840e-15
0.000000000000000000e+00,4.904229889592350844e+00,-5.478673375429284675e+00,5.744434858369293906e-01,6.070523359652080468e-19,-2.162412878983046514e-15
0.000000000000000000e+00,4.983973465032876859e+00,-5.567757495354964448e+00,5.837840303220827032e-01,6.169231056556991985e-19,-2.197574064007160953e-15
0.000000000000000000e+00,5.064360133823729626e+00,-5.657560035602624993e+00,5.931999017788904816e-01,6.268734783275652696e-19,-2.233018806975018553e-15
0.000000000000000000e+00,5.145389895964909144e+00,-5.748080996172267199e+00,6.026911002073527257e-01,6.369034539808063563e-19,-2.268747107886618920e-15
0.000000000000000000e+00,5.227062751456415413e+00,-5.839320377063890177e+00,6.122576256074694356e-01,6.470130326154223623e-19,-2.304758966741962052e-15
0.000000000000000000e+00,5.309378700298248432e+00,-5.931278178277494817e+00,6.218994779792406113e-01,6.572022142314132876e-19,-2.341054383541047951e-15
0.000000000000000000e+00,5.392337742490408203e+00,-6.023954399813081118e+00,6.316166573226662528e-01,6.674709988287791323e-19,-2.377633358283877010e-15
0.000000000000000000e+00,5.475939878032894725e+00,-6.117349041670648191e+00,6.414091636377463601e-01,6.778193864075198963e-19,-2.414495890970448835e-15
0.000000000000000000e+00,5.560185106925708887e+00,-6.211462103850196925e+00,6.512769969244809332e-01,6.882473769676355796e-19,-2.451641981600763426e-15
0.000000000000000000e+00,5.645073429168849799e+00,-6.306293586351726432e+00,6.612201571828699720e-01,6.987549705091261822e-19,-2.489071630174820784e-15
0.000000000000000000e+00,5.730604844762317462e+00,-6.401843489175237600e+00,6.712386444129134766e-01,7.093421670319917042e-19,-2.526784836692621302e-15
0.000000000000000000e+00,5.816779353706111877e+00,-6.498111812320729541e+00,6.813324586146114470e-01,7.200089665362321454e-19,-2.564781601154164586e-15
0.000000000000000000e+00,5.903596956000233043e+00,-6.595098555788203143e+00,6.915015997879638832e-01,7.307553690218475060e-19,-2.603061923559450637e-15
0.000000000000000000e+00,5.991057651644680959e+00,-6.692803719577658406e+00,7.017460679329707851e-01,7.415813744888378823e-19,-2.641625803908479453e-15
0.000000000000000000e+00,6.079161440639455627e+00,-6.791227303689094441e+00,7.120658630496321528e-01,7.524869829372031778e-19,-2.680473242201251430e-15
0.000000000000000000e+00,6.167908322984557046e+00,-6.890369308122512138e+00,7.224609851379479863e-01,7.634721943669433927e-19,-2.719604238437766173e-15
0.000000000000000000e+00,6.257298298679985216e+00,-6.990229732877910607e+00,7.329314341979182856e-01,7.745370087780585269e-19,-2.759018792618023683e-15
0.000000000000000000e+00,6.347331367725740137e+00,-7.090808577955290737e+00,7.434772102295430507e-01,7.856814261705485804e-19,-2.798716904742023958e-15
0.000000000000000000e+00,6.438007530121821809e+00,-7.192105843354652528e+00,7.540983132328222815e-01,7.969054465444135532e-19,-2.838698574809767394e-15
0.000000000000000000e+00,6.529326785868230232e+00,-7.294121529075995092e+00,7.647947432077559782e-01,8.082090698996534454e-19,-2.878963802821253596e-15
0.000000000000000000e+00,6.621289134964966294e+00,-7.396855635119319317e+00,7.755665001543441406e-01,8.195922962362682569e-19,-2.919512588776482565e-15
0.000000000000000000e+00,6.713894577412029108e+00,-7.500308161484624314e+00,7.864135840725866577e-01,8.310551255542579877e-19,-2.960344932675454299e-15
0.000000000000000000e+00,6.807143113209418672e+00,-7.604479108171910973e+00,7.973359949624836407e-01,8.425975578536226378e-19,-3.001460834518168800e-15
0.000000000000000000e+00,6.901034742357134988e+00,-7.709368475181178404e+00,8.083337328240350894e-01,8.542195931343623036e-19,-3.042860294304626461e-15
0.000000000000000000e+00,6.995569464855178055e+00,-7.814976262512427496e+00,8.194067976572410039e-01,8.659212313964768887e-19,-3.084543312034826888e-15
0.000000000000000000e+00,7.090747280703547872e+00,-7.921302470165658249e+00,8.305551894621013842e-01,8.777024726399663931e-19,-3.126509887708770082e-15
0.000000000000000000e+00,7.186568189902244441e+00,-8.028347098140869775e+00,8.417789082386162303e-01,8.895633168648307205e-19,-3.168760021326456041e-15
0.000000000000000000e+00,7.283032192451267761e+00,-8.136110146438062074e+00,8.530779539867855421e-01,9.015037640710699673e-19,-3.211293712887885162e-15
0.000000000000000000e+00,7.380139288350617832e+00,-8.244591615057236922e+00,8.644523267066093197e-01,9.135238142586843259e-19,-3.254110962393057048e-15
0.000000000000000000e+00,7.477889477600294654e+00,-8.353791503998392542e+00,8.759020263980875631e-01,9.256234674276736039e-19,-3.297211769841971700e-15
0.000000000000000000e+00,7.576282760200298227e+00,-8.463709813261528936e+00,8.874270530612202723e-01,9.378027235780378013e-19,-3.340596135234629119e-15
0.000000000000000000e+00,7.675319136150628552e+00,-8.574346542846647878e+00,8.990274066960074473e-01,9.500615827097769179e-19,-3.384264058571029698e-15
0.000000000000000000e+00,7.774998605451285627e+00,-8.685701692753747594e+00,9.107030873024490880e-01,9.624000448228909539e-19,-3.428215539851173043e-15
0.000000000000000000e+00,7.875321168102270342e+00,-8.797775262982828082e+00,9.224540948805451945e-01,9.748181099173799092e-19,-3.472450579075059155e-15
0.000000000000000000e+00,7.976286824103581807e+00,-8.910567253533889343e+00,9.342804294302957668e-01,9.873157779932437838e-19,-3.516969176242688032e-15
0.000000000000000000e+00,8.077895573455219136e+00,-9.024077664406933152e+00,9.461820909517008049e-01,9.998930490504825777e-19,-3.561771331354060070e-15
0.000000000000000000e+00,8.180147416157183216e+00,-9.138306495601957735e+00,9.581590794447603088e-01,1.012549923089096291e-18,-3.606857044409174875e-15
0.000000000000000000e+00,8.283042352209474046e+00,-9.253253747118963091e+00,9.702113949094742784e-01,1.025286400109084924e-18,-3.652226315408032445e-15
0.000000000000000000e+00,8.386580381612091628e+00,-9.368919418957950995e+00,9.823390373458427138e-01,1.038102480110448476e-18,-3.697879144350632782e-15
0.000000000000000000e+00,8.490761504365037737e+00,-9.485303511118919673e+00,9.945420067538656150e-01,1.050998163093186947e-18,-3.743815531236975884e-15
0.000000000000000000e+00,8.595585720468310598e+00,-9.602406023601869123e+00,1.006820303133542982e+00,1.063973449057300337e-18,-3.790035476067061753e-15
0.000000000000000000e+00,8.701053029921910209e+00,-9.720226956406799346e+00,1.019173926484874704e+00,1.077028338002788647e-18,-3.836538978840891177e-15
0.000000000000000000e+00,8.807163432725836572e+00,-9.838766309533712118e+00,1.031602876807860891e+00,1.090162829929651876e-18,-3.883326039558463367e-15
0.000000000000000000e+00,8.913916928880089685e+00,-9.958024082982605663e+00,1.044107154102501545e+00,1.103376924837890025e-18,-3.930396658219778323e-15
0.000000000000000000e+00,9.021313518384669550e+00,-1.007800027675347998e+01,1.056686758368796664e+00,1.116670622727503093e-18,-3.977750834824836045e-15
0.000000000000000000e+00,9.129353201239576165e+00,-1.019869489084633685e+01,1.069341689606746248e+00,1.130043923598491080e-18,-4.025388569373636534e-15
0.000000000000000000e+00,9.238035977444809532e+00,-1.032010792526117449e+01,1.082071947816350299e+00,1.143496827450853987e-18,-4.073309861866179788e-15
0.000000000000000000e+00,9.347361847000369650e+00,-1.044223937999799290e+01,1.094877532997608816e+00,1.157029334284591812e-18,-4.121514712302465809e-15
0.000000000000000000e+00,9.457330809906256519e+00,-1.056508925505679208e+01,1.107758445150521798e+00,1.170641444099704750e-18,-4.170003120682494596e-15
0.000000000000000000e+00,9.567942866162470139e+00,-1.068865755043757382e+01,1.120714684275089246e+00,1.184333156896192607e-18,-4.218775087006266148e-15
0.000000000000000000e+00,9.679198015769010510e+00,-1.081294426614033632e+01,1.133746250371311159e+00,1.198104472674055384e-18,-4.267830611273781256e-15
0.000000000000000000e+00,9.791096258725877632e+00,-1.093794940216507960e+01,1.146853143439187539e+00,1.211955391433293079e-18,-4.317169693485039130e-15
0.000000000000000000e+00,9.903637595033071506e+00,-1.106367295851180543e+01,1.160035363478718384e+00,1.225885913173905694e-18,-4.366792333640039771e-15
0.000000000000000000e+00,1.001682202469059213e+01,-1.119011493518051203e+01,1.173292910489903695e+00,1.239896037895893229e-18,-4.416698531738783177e-15
0.000000000000000000e+00,1.013064954769843951e+01,-1.131727533217119941e+01,1.186625784472743472e+00,1.253985765599255682e-18,-4.466888287781269349e-15
0.000000000000000000e+00,1.024512016405661363e+01,-1.144515414948386933e+01,1.200033985427237715e+00,1.268155096283993055e-18,-4.517361601767498288e-15
0.000000000000000000e+00,1.036023387376511451e+01,-1.157375138711852003e+01,1.213517513353386423e+00,1.282404029950105348e-18,-4.568118473697469993e-15
0.000000000000000000e+00,1.047599067682394214e+01,-1.170306704507515150e+01,1.227076368251189598e+00,1.296732566597592559e-18,-4.619158903571184464e-15
0.000000000000000000e+00,1.059239057323309652e+01,-1.183310112335376374e+01,1.240710550120647238e+00,1.311140706226454690e-18,-4.670482891388642489e-15
0.000000000000000000e+00,1.070943356299257765e+01,-1.196385362195435853e+01,1.254420058961759343e+00,1.325628448836691741e-18,-4.722090437149843282e-15
0.000000000000000000e+00,1.082711964610238553e+01,-1.209532454087693409e+01,1.268204894774525915e+00,1.340195794428303710e-18,-4.773981540854786840e-15
0.000000000000000000e+00,1.094544882256252016e+01,-1.222751388012149043e+01,1.282065057558946952e+00,1.354842743001290599e-18,-4.826156202503473164e-15
