   0.001300,   0.099993,   0.001083,   0.022615,  -0.006859,  -0.004079,  -0.001658,  -0.023914,  -0.033485,   0.033222,  -0.012397,   0.012134, 0 
   0.001564,   0.099988,   0.001329,   0.019733,  -0.007472,  -0.004443,  -0.001806,  -0.021296,  -0.040896,   0.040437,  -0.015522,   0.015063, 0 
   0.001829,   0.099984,   0.001574,   0.017197,  -0.008117,  -0.004828,  -0.001964,  -0.019025,  -0.048282,   0.047660,  -0.018612,   0.017990, 0 
   0.002097,   0.099980,   0.001820,   0.014952,  -0.008793,  -0.005233,  -0.002132,  -0.017047,  -0.055697,   0.054938,  -0.021694,   0.020935, 0 
   0.002368,   0.099977,   0.002069,   0.012952,  -0.009503,  -0.005658,  -0.002310,  -0.015318,  -0.063184,   0.062312,  -0.024786,   0.023914, 0 
   0.002644,   0.099974,   0.002321,   0.011158,  -0.010245,  -0.006105,  -0.002500,  -0.013800,  -0.070780,   0.069816,  -0.027906,   0.026942, 0 
   0.002926,   0.099971,   0.002578,   0.009540,  -0.011021,  -0.006574,  -0.002701,  -0.012464,  -0.078516,   0.077478,  -0.031069,   0.030031, 0 
   0.003215,   0.099969,   0.002841,   0.008071,  -0.011832,  -0.007064,  -0.002913,  -0.011284,  -0.086420,   0.085325,  -0.034287,   0.033192, 0 
   0.003512,   0.099967,   0.003110,   0.006728,  -0.012677,  -0.007577,  -0.003136,  -0.010238,  -0.094514,   0.093379,  -0.037570,   0.036435, 0 
   0.003817,   0.099966,   0.003386,   0.005494,  -0.013557,  -0.008113,  -0.003372,  -0.009309,  -0.102818,   0.101658,  -0.040927,   0.039767, 0 
   0.004131,   0.099964,   0.003670,   0.004353,  -0.014473,  -0.008672,  -0.003620,  -0.008481,  -0.111351,   0.110179,  -0.044367,   0.043195, 0 
   0.004455,   0.099963,   0.003963,   0.003290,  -0.015425,  -0.009254,  -0.003880,  -0.007742,  -0.120127,   0.118958,  -0.047895,   0.046727, 0 
   0.004789,   0.099962,   0.004264,   0.002294,  -0.016413,  -0.009860,  -0.004154,  -0.007080,  -0.129161,   0.128009,  -0.051519,   0.050367, 0 
   0.005133,   0.099961,   0.004574,   0.001356,  -0.017437,  -0.010490,  -0.004440,  -0.006486,  -0.138464,   0.137343,  -0.055243,   0.054122, 0 
   0.005488,   0.099961,   0.004893,   0.000467,  -0.018498,  -0.011144,  -0.004740,  -0.005952,  -0.148048,   0.146971,  -0.059073,   0.057996, 0 
   0.005854,   0.099960,   0.005223,  -0.000381,  -0.019597,  -0.011823,  -0.005053,  -0.005470,  -0.157923,   0.156903,  -0.063012,   0.061992, 0 
   0.006232,   0.099960,   0.005562,  -0.001193,  -0.020733,  -0.012527,  -0.005381,  -0.005035,  -0.168097,   0.167149,  -0.067064,   0.066116, 0 
   0.006621,   0.099960,   0.005912,  -0.001976,  -0.021907,  -0.013256,  -0.005723,  -0.004641,  -0.178578,   0.177716,  -0.071232,   0.070370, 0 
   0.007022,   0.099960,   0.006273,  -0.002735,  -0.023118,  -0.014011,  -0.006080,  -0.004284,  -0.189375,   0.188613,  -0.075520,   0.074758, 0 
   0.007436,   0.099960,   0.006645,  -0.003472,  -0.024368,  -0.014792,  -0.006452,  -0.003960,  -0.200494,   0.199846,  -0.079931,   0.079284, 0 
   0.007863,   0.099960,   0.007027,  -0.004194,  -0.025656,  -0.015598,  -0.006839,  -0.003665,  -0.211940,   0.211422,  -0.084467,   0.083949, 0 
   0.008302,   0.099960,   0.007421,  -0.004901,  -0.026982,  -0.016431,  -0.007242,  -0.003397,  -0.223720,   0.223347,  -0.089130,   0.088757, 0 
   0.008754,   0.099960,   0.007827,  -0.005598,  -0.028346,  -0.017290,  -0.007662,  -0.003151,  -0.235839,   0.235628,  -0.093922,   0.093710, 0 
   0.009219,   0.099961,   0.008244,  -0.006287,  -0.029749,  -0.018177,  -0.008097,  -0.002927,  -0.248302,   0.248268,  -0.098845,   0.098811, 0 
   0.009697,   0.099962,   0.008673,  -0.006971,  -0.031191,  -0.019090,  -0.008550,  -0.002722,  -0.261113,   0.261274,  -0.103902,   0.104062, 0 
   0.010189,   0.099962,   0.009114,  -0.007650,  -0.032671,  -0.020030,  -0.009020,  -0.002534,  -0.274277,   0.274649,  -0.109092,   0.109464, 0 
   0.010694,   0.099963,   0.009567,  -0.008328,  -0.034190,  -0.020998,  -0.009508,  -0.002362,  -0.287797,   0.288399,  -0.114419,   0.115021, 0 
   0.011214,   0.099964,   0.010032,  -0.009006,  -0.035748,  -0.021993,  -0.010013,  -0.002203,  -0.301677,   0.302528,  -0.119882,   0.120734, 0 
   0.011747,   0.099965,   0.010510,  -0.009684,  -0.037344,  -0.023016,  -0.010537,  -0.002057,  -0.315920,   0.317040,  -0.125484,   0.126605, 0 
   0.012294,   0.099966,   0.011000,  -0.010366,  -0.038978,  -0.024068,  -0.011080,  -0.001923,  -0.330529,   0.331938,  -0.131226,   0.132635, 0 
   0.012855,   0.099967,   0.011503,  -0.011051,  -0.040651,  -0.025147,  -0.011642,  -0.001799,  -0.345507,   0.347227,  -0.137107,   0.138827, 0 
   0.013430,   0.099968,   0.012019,  -0.011740,  -0.042363,  -0.026255,  -0.012224,  -0.001685,  -0.360856,   0.362908,  -0.143130,   0.145182, 0 
   0.014020,   0.099969,   0.012547,  -0.012435,  -0.044112,  -0.027391,  -0.012825,  -0.001579,  -0.376580,   0.378987,  -0.149294,   0.151701, 0 
   0.014624,   0.099970,   0.013088,  -0.013137,  -0.045900,  -0.028556,  -0.013447,  -0.001481,  -0.392679,   0.395465,  -0.155601,   0.158386, 0 
   0.015242,   0.099971,   0.013642,  -0.013846,  -0.047726,  -0.029750,  -0.014090,  -0.001391,  -0.409157,   0.412345,  -0.162051,   0.165239, 0 
   0.015876,   0.099973,   0.014210,  -0.014562,  -0.049589,  -0.030972,  -0.014753,  -0.001307,  -0.426015,   0.429631,  -0.168644,   0.172261, 0 
   0.016524,   0.099974,   0.014790,  -0.015288,  -0.051490,  -0.032224,  -0.015439,  -0.001230,  -0.443254,   0.447325,  -0.175382,   0.179453, 0 
   0.017186,   0.099976,   0.015384,  -0.016022,  -0.053428,  -0.033505,  -0.016146,  -0.001158,  -0.460875,   0.465429,  -0.182263,   0.186816, 0 
   0.017863,   0.099977,   0.015990,  -0.016766,  -0.055404,  -0.034815,  -0.016876,  -0.001091,  -0.478881,   0.483946,  -0.189288,   0.194353, 0 
   0.018556,   0.099979,   0.016610,  -0.017521,  -0.057416,  -0.036155,  -0.017629,  -0.001029,  -0.497273,   0.502877,  -0.196459,   0.202063, 0 
   0.019263,   0.099980,   0.017244,  -0.018285,  -0.059465,  -0.037525,  -0.018405,  -0.000971,  -0.516050,   0.522225,  -0.203773,   0.209948, 0 
   0.019985,   0.099982,   0.017891,  -0.019061,  -0.061550,  -0.038923,  -0.019204,  -0.000917,  -0.535215,   0.541992,  -0.211233,   0.218010, 0 
   0.020722,   0.099984,   0.018551,  -0.019848,  -0.063672,  -0.040352,  -0.020027,  -0.000867,  -0.554768,   0.562180,  -0.218836,   0.226249, 0 
   0.021474,   0.099985,   0.019224,  -0.020647,  -0.065829,  -0.041811,  -0.020875,  -0.000821,  -0.574708,   0.582789,  -0.226585,   0.234666, 0 
   0.022241,   0.099987,   0.019912,  -0.021457,  -0.068021,  -0.043299,  -0.021748,  -0.000777,  -0.595037,   0.603823,  -0.234477,   0.243262, 0 
   0.023024,   0.099989,   0.020612,  -0.022280,  -0.070249,  -0.044818,  -0.022646,  -0.000737,  -0.615756,   0.625281,  -0.242513,   0.252039, 0 
   0.023821,   0.099990,   0.021327,  -0.023115,  -0.072511,  -0.046366,  -0.023569,  -0.000699,  -0.636863,   0.647166,  -0.250693,   0.260997, 0 
   0.024634,   0.099992,   0.022054,  -0.023962,  -0.074808,  -0.047945,  -0.024519,  -0.000664,  -0.658359,   0.669479,  -0.259016,   0.270137, 0 
   0.025461,   0.099994,   0.022796,  -0.024823,  -0.077138,  -0.049553,  -0.025494,  -0.000631,  -0.680244,   0.692221,  -0.267482,   0.279460, 0 
   0.026304,   0.099996,   0.023551,  -0.025696,  -0.079502,  -0.051192,  -0.026497,  -0.000600,  -0.702517,   0.715393,  -0.276090,   0.288966, 0 
   0.027163,   0.099998,   0.024320,  -0.026583,  -0.081900,  -0.052861,  -0.027526,  -0.000572,  -0.725178,   0.738995,  -0.284840,   0.298657, 0 
   0.028036,   0.099999,   0.025102,  -0.027483,  -0.084330,  -0.054561,  -0.028583,  -0.000545,  -0.748227,   0.763029,  -0.293731,   0.308533, 0 
   0.028925,   0.100001,   0.025898,  -0.028396,  -0.086792,  -0.056290,  -0.029668,  -0.000521,  -0.771663,   0.787496,  -0.302763,   0.318596, 0 
   0.029828,   0.100003,   0.026708,  -0.029323,  -0.089287,  -0.058050,  -0.030781,  -0.000497,  -0.795484,   0.812395,  -0.311934,   0.328844, 0 
   0.030747,   0.100005,   0.027531,  -0.030263,  -0.091813,  -0.059841,  -0.031922,  -0.000476,  -0.819691,   0.837728,  -0.321244,   0.339280, 0 
   0.031681,   0.100007,   0.028368,  -0.031217,  -0.094370,  -0.061661,  -0.033092,  -0.000456,  -0.844282,   0.863494,  -0.330692,   0.349904, 0 
   0.032631,   0.100008,   0.029218,  -0.032185,  -0.096958,  -0.063512,  -0.034292,  -0.000437,  -0.869256,   0.889695,  -0.340277,   0.360716, 0 
   0.033595,   0.100010,   0.030082,  -0.033167,  -0.099576,  -0.065394,  -0.035521,  -0.000420,  -0.894611,   0.916330,  -0.349998,   0.371717, 0 
   0.034575,   0.100012,   0.030959,  -0.034162,  -0.102223,  -0.067306,  -0.036779,  -0.000403,  -0.920347,   0.943399,  -0.359855,   0.382907, 0 
   0.035569,   0.100014,   0.031851,  -0.035172,  -0.104900,  -0.069248,  -0.038068,  -0.000388,  -0.946461,   0.970903,  -0.369846,   0.394287, 0 
   0.036579,   0.100015,   0.032755,  -0.036195,  -0.107606,  -0.071220,  -0.039386,  -0.000374,  -0.972953,   0.998841,  -0.379969,   0.405858, 0 
   0.037604,   0.100017,   0.033673,  -0.037233,  -0.110340,  -0.073223,  -0.040736,  -0.000361,  -0.999820,   1.027214,  -0.390225,   0.417619, 0 
   0.038644,   0.100019,   0.034605,  -0.038284,  -0.113102,  -0.075256,  -0.042116,  -0.000349,  -1.027060,   1.056020,  -0.400611,   0.429571, 0 
   0.039441,   0.107229,   0.035601,  -0.039099,  -0.239081,   0.240352,  -0.238067,  -0.000333,  -0.896074,   1.230013,  -0.256692,   0.590631, 0 
   0.040478,   0.108194,   0.036569,  -0.040152,  -0.167251,   0.084503,  -0.160459,  -0.000316,  -0.902913,   1.279084,  -0.246719,   0.622890, 0 
   0.041342,   0.114128,   0.037586,  -0.041030,   0.007001,  -0.254922,  -0.001788,  -0.000301,  -0.800469,   1.428062,  -0.130282,   0.757874, 0 
   0.042415,   0.114896,   0.038579,  -0.042118,  -0.065448,  -0.102631,  -0.088221,  -0.000287,  -0.812372,   1.473997,  -0.124792,   0.786416, 0 
   0.043367,   0.119056,   0.039611,  -0.043083,  -0.207353,   0.223537,  -0.279165,  -0.000273,  -0.749617,   1.588095,  -0.046597,   0.885075, 0 
   0.044460,   0.120014,   0.040633,  -0.044190,  -0.126646,   0.047343,  -0.190448,  -0.000261,  -0.757976,   1.638676,  -0.037232,   0.917932, 0 
   0.045605,   0.120019,   0.041659,  -0.045343,  -0.130326,   0.045159,  -0.191340,  -0.000252,  -0.787758,   1.670589,  -0.048461,   0.931292, 0 
   0.046764,   0.120023,   0.042698,  -0.046510,  -0.134024,   0.042945,  -0.192272,  -0.000244,  -0.817898,   1.702933,  -0.059811,   0.944846, 0 
   0.047938,   0.120028,   0.043750,  -0.047691,  -0.137738,   0.040702,  -0.193244,  -0.000236,  -0.848393,   1.735705,  -0.071280,   0.958593, 0 
   0.049126,   0.120032,   0.044815,  -0.048885,  -0.141470,   0.038429,  -0.194257,  -0.000230,  -0.879240,   1.768906,  -0.082867,   0.972533, 0 
   0.050328,   0.120036,   0.045893,  -0.050094,  -0.145217,   0.036128,  -0.195310,  -0.000223,  -0.910436,   1.802532,  -0.094570,   0.986666, 0 
   0.051545,   0.120040,   0.046984,  -0.051316,  -0.148980,   0.033797,  -0.196404,  -0.000218,  -0.941979,   1.836585,  -0.106386,   1.000992, 0 
   0.052776,   0.120044,   0.048088,  -0.052552,  -0.152759,   0.031438,  -0.197538,  -0.000213,  -0.973864,   1.871061,  -0.118316,   1.015512, 0 
   0.054021,   0.120048,   0.049205,  -0.053801,  -0.156553,   0.029050,  -0.198713,  -0.000208,  -1.006090,   1.905959,  -0.130355,   1.030225, 0 
   0.055281,   0.120052,   0.050334,  -0.055065,  -0.160362,   0.026633,  -0.199929,  -0.000204,  -1.038652,   1.941278,  -0.142504,   1.045131, 0 
   0.056554,   0.120055,   0.051476,  -0.056341,  -0.164186,   0.024188,  -0.201185,  -0.000200,  -1.071547,   1.977016,  -0.154760,   1.060229, 0 
   0.057841,   0.120059,   0.052630,  -0.057631,  -0.168023,   0.021714,  -0.202482,  -0.000197,  -1.104772,   2.013172,  -0.167121,   1.075520, 0 
   0.059142,   0.120063,   0.053797,  -0.058934,  -0.171874,   0.019212,  -0.203819,  -0.000194,  -1.138324,   2.049743,  -0.179585,   1.091004, 0 
   0.060456,   0.120066,   0.054976,  -0.060250,  -0.175739,   0.016683,  -0.205196,  -0.000192,  -1.172198,   2.086728,  -0.192150,   1.106680, 0 
   0.061785,   0.120069,   0.056168,  -0.061580,  -0.179616,   0.014125,  -0.206613,  -0.000190,  -1.206392,   2.124124,  -0.204815,   1.122547, 0 
   0.063126,   0.120072,   0.057371,  -0.062922,  -0.183506,   0.011539,  -0.208071,  -0.000189,  -1.240900,   2.161930,  -0.217577,   1.138606, 0 
   0.064481,   0.120075,   0.058587,  -0.064278,  -0.187408,   0.008926,  -0.209568,  -0.000188,  -1.275721,   2.200143,  -0.230434,   1.154857, 0 
   0.065849,   0.120078,   0.059814,  -0.065646,  -0.191323,   0.006285,  -0.211106,  -0.000187,  -1.310848,   2.238761,  -0.243385,   1.171297, 0 
   0.067230,   0.120081,   0.061054,  -0.067027,  -0.195249,   0.003617,  -0.212683,  -0.000186,  -1.346280,   2.277782,  -0.256426,   1.187928, 0 
   0.068624,   0.120084,   0.062305,  -0.068420,  -0.199186,   0.000922,  -0.214299,  -0.000186,  -1.382010,   2.317202,  -0.269557,   1.204749, 0 
   0.070031,   0.120087,   0.063568,  -0.069826,  -0.203134,  -0.001801,  -0.215954,  -0.000187,  -1.418036,   2.357020,  -0.282775,   1.221759, 0 
   0.071451,   0.120089,   0.064842,  -0.071245,  -0.207093,  -0.004550,  -0.217649,  -0.000187,  -1.454353,   2.397232,  -0.296078,   1.238957, 0 
   0.072883,   0.120091,   0.066128,  -0.072675,  -0.211063,  -0.007326,  -0.219382,  -0.000188,  -1.490957,   2.437837,  -0.309463,   1.256343, 0 
   0.074328,   0.120094,   0.067425,  -0.074118,  -0.215042,  -0.010129,  -0.221154,  -0.000189,  -1.527844,   2.478831,  -0.322929,   1.273916, 0 
   0.075785,   0.120096,   0.068733,  -0.075572,  -0.219031,  -0.012959,  -0.222964,  -0.000191,  -1.565008,   2.520211,  -0.336473,   1.291676, 0 
   0.077254,   0.120097,   0.070053,  -0.077039,  -0.223029,  -0.015815,  -0.224811,  -0.000193,  -1.602446,   2.561974,  -0.350093,   1.309621, 0 
   0.078736,   0.120099,   0.071383,  -0.078517,  -0.227036,  -0.018697,  -0.226696,  -0.000195,  -1.640152,   2.604117,  -0.363787,   1.327751, 0 
   0.078955,   0.137511,   0.072956,  -0.078744,  -0.227115,   0.095904,  -0.350288,  -0.000187,  -1.278034,   2.978071,   0.001891,   1.698147, 0 
   0.079863,   0.145758,   0.074427,  -0.079660,  -0.029483,  -0.281686,  -0.179471,  -0.000179,  -1.126967,   3.178075,   0.167674,   1.883434, 0 
   0.081299,   0.147037,   0.075820,  -0.081103,  -0.121613,  -0.088133,  -0.290108,  -0.000171,  -1.136472,   3.245961,   0.181442,   1.928047, 0 
   0.082159,   0.155982,   0.077325,  -0.081971,  -0.292191,   0.329579,  -0.546528,  -0.000164,  -0.969373,   3.459430,   0.362485,   2.127572, 0 
   0.083649,   0.156828,   0.078734,  -0.083468,  -0.217539,   0.159932,  -0.460889,  -0.000157,  -0.989344,   3.519786,   0.366670,   2.163771, 0 
   0.084958,   0.160107,   0.080188,  -0.084784,  -0.066571,  -0.155720,  -0.305631,  -0.000150,  -0.953265,   3.626445,   0.423974,   2.249206, 0 
   0.086269,   0.163466,   0.081654,  -0.086101,  -0.213598,   0.169318,  -0.493139,  -0.000144,  -0.915482,   3.734867,   0.483000,   2.336386, 0 
   0.087629,   0.166308,   0.083123,  -0.087466,  -0.068616,  -0.137365,  -0.341003,  -0.000138,  -0.889834,   3.833808,   0.530688,   2.413285, 0 
   0.088896,   0.170360,   0.084621,  -0.088740,  -0.231121,   0.225381,  -0.550875,  -0.000132,  -0.836253,   3.955721,   0.604818,   2.514650, 0 
   0.090375,   0.171959,   0.086094,  -0.090224,  -0.120250,  -0.017898,  -0.428168,  -0.000127,  -0.839806,   4.031892,   0.625240,   2.566846, 0 
   0.091990,   0.171971,   0.087547,  -0.091840,  -0.126966,  -0.020868,  -0.427864,  -0.000126,  -0.880298,   4.078449,   0.610926,   2.587225, 0 
   0.093615,   0.171983,   0.089009,  -0.093465,  -0.133638,  -0.023865,  -0.427646,  -0.000125,  -0.921007,   4.125345,   0.596562,   2.607776, 0 
   0.095251,   0.171994,   0.090481,  -0.095100,  -0.140266,  -0.026888,  -0.427512,  -0.000124,  -0.961929,   4.172576,   0.582150,   2.628498, 0 
   0.096896,   0.172005,   0.091962,  -0.096745,  -0.146851,  -0.029938,  -0.427460,  -0.000124,  -1.003058,   4.220138,   0.567692,   2.649388, 0 
   0.098551,   0.172015,   0.093452,  -0.098399,  -0.153394,  -0.033014,  -0.427489,  -0.000124,  -1.044388,   4.268026,   0.553192,   2.670446, 0 
   0.100216,   0.172025,   0.094950,  -0.100062,  -0.159896,  -0.036116,  -0.427598,  -0.000125,  -1.085914,   4.316236,   0.538652,   2.691670, 0 
   0.101890,   0.172035,   0.096458,  -0.101734,  -0.166358,  -0.039244,  -0.427783,  -0.000125,  -1.127631,   4.364764,   0.524074,   2.713059, 0 
   0.103573,   0.172044,   0.097974,  -0.103414,  -0.172780,  -0.042398,  -0.428045,  -0.000126,  -1.169534,   4.413606,   0.509461,   2.734611, 0 
   0.105266,   0.172053,   0.099498,  -0.105104,  -0.179164,  -0.045577,  -0.428380,  -0.000128,  -1.211616,   4.462756,   0.494814,   2.756326, 0 
   0.106967,   0.172062,   0.101031,  -0.106802,  -0.185510,  -0.048781,  -0.428788,  -0.000130,  -1.253872,   4.512210,   0.480138,   2.778200, 0 
   0.107064,   0.188275,   0.102860,  -0.106904,  -0.289355,   0.275944,  -0.660123,  -0.000124,  -0.912991,   4.858309,   0.822588,   3.122730, 0 
   0.108657,   0.189709,   0.104449,  -0.108502,  -0.195152,   0.065838,  -0.554729,  -0.000119,  -0.922316,   4.934848,   0.839084,   3.173448, 0 
   0.110389,   0.189721,   0.106011,  -0.110233,  -0.202418,   0.062671,  -0.554399,  -0.000119,  -0.965152,   4.985382,   0.824327,   3.195903, 0 
   0.112129,   0.189733,   0.107580,  -0.111971,  -0.209630,   0.059482,  -0.554160,  -0.000120,  -1.008144,   5.036203,   0.809547,   3.218512, 0 
   0.112359,   0.204285,   0.109427,  -0.112206,   0.025300,  -0.356913,  -0.383382,  -0.000115,  -0.705555,   5.351183,   1.115861,   3.529766, 0 
   0.114051,   0.205053,   0.111039,  -0.113903,  -0.058449,  -0.190499,  -0.476785,  -0.000110,  -0.731263,   5.416692,   1.117585,   3.567844, 0 
   0.115557,   0.207629,   0.112693,  -0.115413,  -0.192488,   0.096981,  -0.641014,  -0.000105,  -0.713956,   5.515143,   1.159294,   3.641894, 0 
   0.116490,   0.215506,   0.114452,  -0.116352,   0.034293,  -0.352232,  -0.429419,  -0.000101,  -0.570129,   5.709306,   1.318258,   3.820919, 0 
   0.118210,   0.216226,   0.116087,  -0.118075,  -0.050360,  -0.185284,  -0.522600,  -0.000097,  -0.597384,   5.774728,   1.318873,   3.858471, 0 
   0.119736,   0.218741,   0.117764,  -0.119606,  -0.188034,   0.108561,  -0.689703,  -0.000093,  -0.581764,   5.872628,   1.359236,   3.931627, 0 
   0.120838,   0.225060,   0.119521,  -0.120712,   0.024570,  -0.322547,  -0.482177,  -0.000089,  -0.474958,   6.038835,   1.483905,   4.079972, 0 
   0.122566,   0.225876,   0.121180,  -0.122445,  -0.065832,  -0.143343,  -0.582002,  -0.000085,  -0.500241,   6.106731,   1.486643,   4.119846, 0 
   0.123952,   0.229716,   0.122906,  -0.123834,  -0.229155,   0.214550,  -0.787640,  -0.000081,  -0.452898,   6.228782,   1.556453,   4.219431, 0 
   0.125577,   0.231531,   0.124599,  -0.125462,  -0.113668,  -0.042035,  -0.657652,  -0.000078,  -0.454339,   6.314904,   1.581344,   4.279221, 0 
   0.127407,   0.231549,   0.126253,  -0.127291,  -0.122575,  -0.045336,  -0.656030,  -0.000078,  -0.498890,   6.368994,   1.566457,   4.303647, 0 
   0.129243,   0.231567,   0.127913,  -0.129125,  -0.131393,  -0.048661,  -0.654521,  -0.000078,  -0.543534,   6.423311,   1.551573,   4.328204, 0 
   0.131084,   0.231584,   0.129577,  -0.130965,  -0.140124,  -0.052009,  -0.653124,  -0.000078,  -0.588265,   6.477850,   1.536695,   4.352890, 0 
   0.132931,   0.231600,   0.131248,  -0.132810,  -0.148770,  -0.055381,  -0.651834,  -0.000079,  -0.633078,   6.532605,   1.521825,   4.377702, 0 
   0.134784,   0.231616,   0.132923,  -0.134659,  -0.157333,  -0.058777,  -0.650649,  -0.000080,  -0.677966,   6.587569,   1.506965,   4.402639, 0 
   0.136641,   0.231631,   0.134604,  -0.136513,  -0.165816,  -0.062197,  -0.649564,  -0.000081,  -0.722924,   6.642739,   1.492118,   4.427697, 0 
   0.136787,   0.245144,   0.136594,  -0.136662,  -0.301698,   0.307488,  -0.894816,  -0.000078,  -0.439298,   6.934207,   1.778102,   4.716807, 0 
   0.138534,   0.246247,   0.138326,  -0.138413,  -0.223971,   0.126135,  -0.802673,  -0.000074,  -0.458399,   7.009278,   1.787321,   4.763559, 0 
